candidate_id,name,email,phone,submitted_at,salary_full_time,salary_part_time,has_salary_info,salary_ratio_pt_ft,available_full_time,available_part_time,availability_flexibility,both_available,total_experiences,unique_companies,has_big_tech,has_senior_role,has_lead_role,most_common_role_type,experience_diversity_score,company_prestige_score,avg_prestige_per_role,highest_education_level,total_degrees,has_cs_degree,has_top_school,has_high_gpa,total_skills,frontend_skills,backend_skills,mobile_skills,data_skills,cloud_skills,database_skills,devops_skills,language_skills,is_full_stack,high_demand_skills,skills_diversity_score,primary_skill_category,country,city,continent,timezone_group,is_major_tech_hub,experience_score,skills_score,education_score,market_value_score,completeness_score,detailed_experience_score,detailed_skills_score,detailed_education_score,detailed_skill_categories,detailed_is_full_stack,detailed_high_demand_count,detailed_has_tech_degree,detailed_top50_schools,detailed_top25_schools,overall_score,enhanced_overall_score,experience_level,enhanced_experience_level,original_skills,original_work_experiences,score_percentile,enhanced_score_percentile,salary_percentile,experience_percentile,value_tier,enhanced_value_tier,experience_tier,budget_category,value_for_money,enhanced_value_for_money
266,Spirited Dolphin,spirited-dolphin@example.com,8801517019128,2025-01-29 00:39:21.000000,100462,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Associate's Degree,2,True,False,True,2,0,0,0,1,0,0,0,1,False,2,0.25,data,Bangladesh,Bangladesh,Asia,Asia,False,24,8,5,20,12,12,10.5,15,"['data', 'languages']",False,2.0,True,0.0,0.0,67.0,69.5,Senior,Junior,"Python, Machine Learning",B2B E-Commerce Project: Full Stack Developer; Diabetes Prediction: Machine Learning Engineer; E-Commerce Project: Full Stack Developer,48.256410256410255,45.43589743589744,52.92307692307693,40.35897435897436,Medium,Low,Mid,Premium,0.6669188349823814,0.6918038661384404
267,Gentle Newt,gentle-newt@example.com,4020727732770,2025-01-27 14:05:56.000000,100437,0,True,0.0,True,True,2,True,3,3,False,False,False,Other,1.0,3,1.0,Bachelor's Degree,2,True,False,False,6,2,1,0,0,0,0,0,3,True,3,0.375,languages,Timisoara,Timisoara,Other,Other,False,24,18,10,15,12,12,18.75,20,"['frontend', 'backend', 'languages']",True,3.0,True,0.0,0.0,77.0,77.75,Senior,Junior,"Django, HTML/CSS, Java, JavaScript, Python, E-commerce",Camexfood Logistics: IT Support Specialist; Inet-Commerce: IT Support Specialist; Ecco-Romina: Sales Agent,69.48717948717949,61.89743589743589,52.61538461538462,40.35897435897436,High,Low,Mid,Premium,0.7666497406334319,0.7741171082370043
268,Happy,happy-zorse@example.com,19452579370,2025-01-27 00:38:41.000000,65058,0,True,0.0,True,True,2,True,3,3,False,False,False,Research,1.0,7,2.3333333333333335,Doctorate,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,United States,United States,North America,Americas,False,24,0,20,15,10,12,0.0,25,,,,False,0.0,0.0,67.33333333333333,62.0,Senior,Junior,,Shell: Researcher; General Electric: AI Research Scientist; National Institute for Material Science: Researcher,49.64102564102564,30.461538461538463,19.897435897435898,83.48717948717949,Medium,Low,Mid,Standard,1.0349739207066513,0.9529957883734513
269,Spirited Newt,spirited-newt@example.com,61219403100123,2025-01-27 18:27:34.000000,111833,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,3,True,False,True,9,0,1,0,1,1,2,2,1,False,3,0.75,database,Point Cook,Point Cook,Other,Other,False,16,24,10,15,12,8,25.5,20,"['backend', 'data', 'database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,75.0,80.5,Mid-Level,Entry-Level,"Docker, Django, NLP, Python, SQL, Agile, Jenkins, PostgreSQL, REST APIs",Fractal Analytics: Full Stack Developer; Tata Consultancy Services: Consultant,65.6923076923077,66.66666666666666,65.33333333333333,21.897435897435898,High,Medium,Junior,Premium,0.6706428335106811,0.7198233079681311
270,Hilarious Penguin,hilarious-penguin@example.com,5522998018409,2025-01-27 13:30:40.000000,135966,0,True,0.0,True,True,2,True,6,2,False,True,False,Other,0.3333333333333333,6,1.0,,0,False,False,False,1,0,0,0,0,0,0,0,0,False,0,0.0,None,Campos dos Goytacazes,Campos dos Goytacazes,Other,Other,False,25,2,0,15,12,25,1.0,0,[],False,0.0,,,,52.0,53.0,Senior,Mid-Level,Power BI,Vivante: Consultant; Ambev: Marketing Specialist; Ambev: Customer Support; Ambev: Consultant; Ambev: Customer Support; Ambev: Senior Financial Analyst,14.820512820512821,14.871794871794872,90.05128205128206,76.61538461538461,Medium,Low,Senior,Premium,0.38244855331479927,0.3898033331862377
271,Radiant Giraffe,radiant-giraffe@example.com,541122612166,2025-01-26 14:11:37.000000,113911,0,True,0.0,True,True,2,True,9,9,False,False,True,Analytics,1.0,9,1.0,Master's Degree,7,True,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Argentina,Argentina,South America,Americas,False,25,0,15,20,10,20,0.0,25,,,,True,0.0,0.0,68.33333333333333,75.0,Senior,Junior,,Genuide S.A.: Financial Analyst; Global Bank: QA Engineer; Sambolón: Business Manager; Movistar: Financial Analyst; TC- Transcontinental Supraplast: Financial Analyst; London Underwriters: Accountant; Banco del Estado: Consultant; Rectificadora Ing. Gabriel Mosquera: Financial Analyst; Leader Reading: Business Manager,53.84615384615385,56.51282051282052,68.1025641025641,90.82051282051282,Medium,Low,Senior,Premium,0.5998835348064131,0.6584087577143559
272,Hopeful Walrus,hopeful-walrus@example.com,16475093180,2025-01-27 18:38:14.000000,108059,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Bachelor's Degree,2,True,False,False,5,2,1,1,0,0,0,0,1,True,2,0.5,frontend,Canada,Canada,North America,Americas,False,16,14,10,10,12,8,16.0,20,"['frontend', 'backend', 'mobile', 'languages']",True,2.0,True,0.0,0.0,60.0,66.0,Mid-Level,Entry-Level,"Java, Laravel, React, React Native, Vue JS",40Bears Techcorp: Software Engineer; Tata Consultancy Services: Software Developer,30.71794871794872,37.84615384615385,61.43589743589744,21.897435897435898,Medium,Low,Junior,Premium,0.5552522233224443,0.6107774456546886
273,Unique Cat,unique-cat@example.com,12064456256101,2025-01-28 13:55:52.000000,124859,0,True,0.0,True,True,2,True,5,5,False,False,False,Engineering,1.0,9,1.8,Master's Degree,2,True,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Vancouver,Vancouver,Other,Other,False,25,0,15,15,10,20,0.0,25,,,,True,0.0,0.0,63.333333333333336,70.0,Senior,Junior,,Masimo Corporation: Software Engineer; AlphaTec Spine: Software Engineer; Harris Computer Systems: Software Engineer; Biopeak Corporations: Software Developer Intern; University of Ottawa: Researcher,40.61538461538461,46.76923076923077,79.7948717948718,90.82051282051282,Medium,Low,Mid,Premium,0.5072388320692408,0.5606323933396872
274,Mighty Iguana,mighty-iguana@example.com,542995030984,2025-01-27 23:33:13.000000,93267,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Bachelor's Degree,3,True,False,False,1,0,0,1,0,0,0,0,0,False,0,0.125,mobile,Tucumán,Tucumán,Other,Other,False,0,2,10,20,10,0,2.25,20,['mobile'],False,0.0,True,0.0,0.0,40.333333333333336,52.25,Entry-Level,Entry-Level,Flutter,,4.82051282051282,13.230769230769232,45.64102564102564,2.5128205128205128,Low,Low,Entry,Standard,0.4324502056818954,0.5602195846333644
275,Reliable Dog,reliable-dog@example.com,5493884850437,2025-01-27 14:26:08.000000,130512,0,True,0.0,True,True,2,True,3,3,False,True,False,Analytics,1.0,3,1.0,Master's Degree,2,False,False,True,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Argentina,Argentina,South America,Americas,False,24,0,15,15,10,17,0.0,20,,,,False,0.0,0.0,62.333333333333336,62.0,Senior,Junior,,CFOstartup: Senior Financial Analyst; Gescobro Collection Services: Financial Analyst; Melius: Consultant,35.48717948717949,30.461538461538463,85.64102564102564,40.35897435897436,Medium,Low,Mid,Premium,0.47760614605042706,0.47505210248866003
276,Talented Bear,talented-bear@example.com,55139888779306,2025-01-26 22:15:45.000000,92895,0,True,0.0,True,True,2,True,2,1,False,False,False,Engineering,0.5,2,1.0,Bachelor's Degree,1,True,False,False,6,2,1,0,0,0,1,0,1,True,4,0.5,frontend,Araxá,Araxá,Other,Other,False,16,20,10,20,12,8,23.0,20,"['frontend', 'backend', 'database', 'languages']",True,4.0,True,0.0,0.0,76.0,83.0,Mid-Level,Entry-Level,"SQL, Nest JS, React, Node JS, NET, TypeScript",Eletrozema: Software Developer; Eletrozema: IT Support Specialist,67.48717948717949,70.46153846153847,45.12820512820513,21.897435897435898,High,Medium,Junior,Standard,0.8181279939716884,0.8934818881532914
277,Quick Xenops,quick-xenops@example.com,55619876432727,2025-01-26 07:04:58.000000,112427,0,True,0.0,True,True,2,True,5,5,False,True,False,Engineering,1.0,5,1.0,Bachelor's Degree,2,True,False,False,5,1,0,0,0,0,2,0,1,False,2,0.375,database,Brazil,Brazil,South America,Americas,False,25,14,10,20,12,25,14.75,20,"['frontend', 'database', 'languages']",False,2.0,True,0.0,0.0,79.0,91.75,Senior,Mid-Level,"Excel, Java, SQL, Vue JS, PostgreSQL",Cálculo Jurídico: Frontend Engineer; Videnci: Software Developer Intern; Exati: Software Developer Intern; Sistema Elite de Ensino: Tutor; Red House Sport Nutrition: Co-Founder,72.15384615384616,81.12820512820514,66.05128205128206,68.92307692307692,High,Medium,Mid,Premium,0.7026781822871729,0.8160851041120015
278,Unique Lion,unique-lion@example.com,34,2025-01-28 01:37:57.000000,114108,0,True,0.0,True,True,2,True,5,5,False,True,True,Engineering,1.0,5,1.0,Bachelor's Degree,1,True,False,False,4,0,2,0,0,0,1,0,0,False,0,0.25,backend,Valencia,Valencia,Other,Other,False,25,8,10,15,12,25,6.5,20,"['backend', 'database']",False,0.0,True,0.0,0.0,68.0,78.5,Senior,Mid-Level,"Laravel, MongoDB, PHP, Web3 Development",Knowmad Mood: Software Engineer; YOKE: Full Stack Developer; CBK Digital Marketing: Chief Technology Officer (CTO); ETECSA: Software Engineer; Freelance: Web Developer,51.28205128205128,63.53846153846155,68.3076923076923,68.92307692307692,Medium,Low,Mid,Premium,0.5959266659655764,0.687944754092614
279,Magical Xerus,magical-xerus@example.com,12269610537,2025-01-28 17:06:48.000000,48292,0,True,0.0,True,True,2,True,2,2,False,False,False,Engineering,1.0,2,1.0,Master's Degree,2,True,False,True,7,0,0,0,2,1,1,0,1,False,2,0.5,data,Canada,Canada,North America,Americas,False,16,18,15,20,12,8,18.0,25,"['data', 'database', 'cloud', 'languages']",False,2.0,True,0.0,0.0,79.0,83.0,Mid-Level,Entry-Level,"SQL, NLP, Amazon Web Services, C#, SAP, ETL, Computer Vision",Ericsson: Business Intelligence (BI) Developer; Wipro: Associate Consultant,72.15384615384616,70.46153846153847,2.9743589743589745,21.897435897435898,High,Medium,Junior,Budget,1.6358817195394681,1.7187111736933653
280,Noble Wombat,noble-wombat@example.com,5531975038208,2025-01-28 14:02:28.000000,54031,0,True,0.0,True,True,2,True,4,4,False,True,False,Engineering,1.0,4,1.0,Bachelor's Degree,1,False,False,False,10,3,2,0,0,2,0,1,1,True,4,0.625,frontend,Blumenau,Blumenau,Other,Other,False,25,28,10,20,12,21,28.25,15,"['frontend', 'backend', 'cloud', 'devops', 'languages']",True,4.0,False,0.0,0.0,93.0,96.25,Senior,Junior,"Bootstrap, Azure, Docker, React, Express, Java, Agile, Ruby, Node JS, Angular",Solve Light: Senior Software Engineer; Zettle by PayPal: Software Engineer; Atlantic Nickel Mineração: Software Developer; Radix Engineering and Software: Senior Software Engineer,92.66666666666666,85.84615384615385,9.435897435897436,57.128205128205124,Excellent,Medium,Mid,Budget,1.7212341063463568,1.781384760600396
281,Brave,brave-koala@example.com,917808664188,2025-01-29 02:04:59.000000,132687,0,True,0.0,True,True,2,True,0,0,False,False,False,None,0.0,0,0.0,Master's Degree,2,True,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Gurugram,Gurugram,Other,Other,False,0,0,15,15,8,0,0.0,25,,,,True,0.0,0.0,36.666666666666664,48.0,Entry-Level,Entry-Level,,,3.794871794871795,8.76923076923077,87.48717948717949,2.5128205128205128,Low,Low,Entry,Premium,0.2763395559976988,0.36175360057880573
282,Curious Wombat,curious-wombat@example.com,1,2025-01-26 14:54:01.000000,91413,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,Master's Degree,2,True,False,True,7,2,0,0,0,0,2,0,3,False,5,0.375,languages,CA,CA,Other,Other,False,24,24,15,20,12,12,25.75,25,"['frontend', 'database', 'languages']",False,5.0,True,0.0,0.0,93.0,94.75,Senior,Junior,"Java, JavaScript, Python, React, Ruby on Rails, SQL, PostgreSQL",Ruby Three: Backend Engineer; Auto-Chlor: Network Engineer; Rapid Retention: Software Developer Intern,92.66666666666666,84.46153846153847,43.38461538461538,40.35897435897436,Excellent,Medium,Mid,Standard,1.017360769256014,1.0365046546990035
283,Intelligent Seal,intelligent-seal@example.com,558989445829,2025-01-27 17:49:20.000000,48219,0,True,0.0,True,True,2,True,3,3,False,False,True,Engineering,1.0,3,1.0,Bachelor's Degree,1,True,False,False,8,0,0,1,0,1,2,1,1,False,3,0.625,database,Recife,Recife,Other,Other,False,24,22,10,20,12,12,23.25,20,"['mobile', 'database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,86.0,87.25,Senior,Junior,"Amazon Web Services, Java, Kotlin, NoSQL, SQL, Jenkins, UI/UX Design, Kafka",Invillia Pag-Seguro: Backend Engineer; Centro de Informática: UX/UI Designer; Boxloja: Business Manager,82.92307692307692,76.1025641025641,2.871794871794872,40.35897435897436,Excellent,Medium,Mid,Budget,1.7835293141707624,1.809452705365105
284,Zealous Elephant,zealous-elephant@example.com,598098479915,2025-01-26 14:09:21.000000,102041,0,True,0.0,True,True,2,True,3,3,False,False,True,Other,1.0,3,1.0,Bachelor's Degree,2,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,Montevideo,Montevideo,Other,Other,False,24,0,10,15,10,12,0.0,15,,,,False,0.0,0.0,57.333333333333336,52.0,Senior,Junior,,Motorlider: Marketing Specialist; Cucchiara & Cia: Operational Specialist; Compañía Laser: Project Manager,24.76923076923077,12.564102564102564,54.97435897435897,40.35897435897436,Medium,Low,Mid,Premium,0.5618656553084872,0.5095990827216511
285,Courageous Lemur,courageous-lemur@example.com,5511936184490,2025-01-26 11:40:26.000000,55630,0,True,0.0,True,True,2,True,6,5,False,False,False,Engineering,0.8333333333333334,6,1.0,Bachelor's Degree,1,False,True,False,14,5,1,1,0,0,1,0,4,True,7,0.625,frontend,Campinas,Campinas,Other,Other,False,25,30,10,20,12,20,35.25,20,"['frontend', 'backend', 'mobile', 'database', 'languages']",True,7.0,False,1.0,0.0,95.0,107.25,Senior,Junior,"MATLAB, Java, JavaScript, Next JS, Node JS, Python, React, React Native, Redux, SQL, TypeScript, Vue JS, Jest, TailwindCSS",Siemens: Software Developer Intern; Siemens: Customer Support; Nubank: Customer Support; Aprendiz Digital: Teacher; Letrus: Frontend Engineer; Object Edge: Frontend Engineer,96.41025641025641,95.74358974358974,10.974358974358974,76.61538461538461,Excellent,Medium,Senior,Budget,1.707711666367068,1.927916591767032
286,Agile Raccoon,agile-raccoon@example.com,191754072877588,2025-01-27 05:39:53.000000,103582,0,True,0.0,True,True,2,True,2,2,False,True,True,Other,1.0,2,1.0,Juris Doctor (J.D),2,False,False,False,0,0,0,0,0,0,0,0,0,False,0,0.0,None,United States,United States,North America,Americas,False,16,0,0,10,10,13,0.0,0,,,,False,0.0,0.0,34.333333333333336,33.0,Mid-Level,Junior,,"C. Jennifer Coble, Attorney at Law: Attorney; Friendship Community Development Corporation: Managing Director",2.564102564102564,1.7435897435897436,56.51282051282052,21.897435897435898,Low,Low,Junior,Premium,0.33146042105127665,0.318588171690062
287,Eager Quail,eager-quail@example.com,5541997809435,2025-01-28 08:07:13.000000,70381,0,True,0.0,True,True,2,True,5,5,False,False,False,Engineering,1.0,5,1.0,Bachelor's Degree,2,True,False,False,9,1,0,1,0,1,1,2,1,False,3,0.75,devops,Porto Alegre,Porto Alegre,Other,Other,False,25,24,10,20,12,20,25.5,20,"['frontend', 'mobile', 'database', 'cloud', 'devops', 'languages']",False,3.0,True,0.0,0.0,89.0,97.5,Senior,Junior,"SQL, Terraform, Kubernetes, React Native, React, Python, Ruby, GraphQL, Kafka",Hewlett-Packard: Research and Development; ADP: Software Engineer; Toptal: Software Engineer; Clevertech: Software Engineer; Gifthy Network: Software Engineer,86.61538461538461,87.23076923076924,25.025641025641026,68.92307692307692,Excellent,Medium,Mid,Standard,1.264545829130021,1.385317060001989
288,Clever Jellyfish,clever-jellyfish@example.com,12485201603,2025-01-28 15:53:11.000000,65960,0,True,0.0,True,True,2,True,1,1,False,False,False,Engineering,1.0,1,1.0,Associate's Degree,3,False,False,False,1,1,0,0,0,0,0,0,0,False,0,0.125,frontend,Commerce Township,Commerce Township,Other,Other,False,8,2,5,20,12,4,2.25,10,['frontend'],False,0.0,False,0.0,0.0,45.0,48.25,Junior,Entry-Level,Angular,ACI Transport: Software Developer Intern,7.487179487179488,9.64102564102564,20.615384615384617,8.76923076923077,Low,Low,Junior,Standard,0.6822316555488175,0.7315039417828988
289,Magical Kangaroo,magical-kangaroo@example.com,15625797380,2025-01-26 21:32:53.000000,75920,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,7,2.3333333333333335,Master's Degree,2,True,False,True,12,3,2,0,0,0,3,0,3,True,5,0.5,frontend,Irvine,Irvine,Other,Other,False,24,30,15,20,12,12,32.0,25,"['frontend', 'backend', 'database', 'languages']",True,5.0,True,0.0,0.0,99.0,101.0,Senior,Junior,"SQL, REST APIs, Redux, MongoDB, C#, React, Express, Java, PostgreSQL, Node JS, Angular, TypeScript",California State University Fullerton: Tutor; Xitij Infotech: Software Developer; Creative Web Infotech: Software Developer Intern,98.92307692307692,90.71794871794872,30.256410256410255,83.48717948717949,Excellent,Medium,Mid,Standard,1.304004214963119,1.3303477344573236
290,Lively Xerus,lively-xerus@example.com,15627268121,2025-01-26 14:39:32.000000,102451,0,True,0.0,True,True,2,True,7,7,True,False,False,Engineering,1.0,16,2.2857142857142856,Bachelor's Degree,1,False,True,True,9,1,0,0,0,1,1,0,5,False,4,0.5,languages,United States,United States,North America,Americas,False,25,26,10,10,12,30,26.0,25,"['frontend', 'database', 'cloud', 'languages']",False,4.0,False,1.0,1.0,81.0,103.0,Senior,Mid-Level,"SQL, C#, Unity, Azure, C++, Unreal Engine, Java, Python, TypeScript",Meta: Software Development Engineer 2 (SDE 2); Paradigm: QA Engineer; SymbolZero: Game Developer; BetaBreakers: Software Development Engineer 1 (SDE 1); PriceSpider: QA Engineer; SQA Squared: QA Engineer; UCLA: Researcher,74.76923076923076,91.8974358974359,55.07692307692308,97.94871794871794,High,Medium,Senior,Premium,0.7906218582541898,1.0053586592615007
291,Sincere Narwhal,sincere-narwhal@example.com,18174034819,2025-01-26 04:57:11.000000,120862,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,7,2.3333333333333335,Doctorate,2,True,False,True,6,0,2,0,0,0,1,0,1,False,3,0.375,backend,United States,United States,North America,Americas,False,24,18,20,5,12,12,18.75,30,"['backend', 'database', 'languages']",False,3.0,True,0.0,0.0,77.0,77.75,Senior,Junior,"SQL, REST APIs, Express, Python, Agile, Node JS",Engageathon: Software Developer Intern; General Electric: Engineering Domain Expert; Texas A&M University: Researcher,69.48717948717949,61.89743589743589,74.66666666666667,83.48717948717949,High,Low,Mid,Premium,0.6370902351442141,0.6432956595125019
292,Vibrant,vibrant-unicorn@example.com,55991297862,2025-01-26 09:07:19.000000,143523,0,True,0.0,True,True,2,True,3,3,False,False,False,Engineering,1.0,3,1.0,,3,False,False,False,5,2,0,0,0,0,0,0,2,False,2,0.25,frontend,Cascavel,Cascavel,Other,Other,False,24,14,0,15,12,12,13.5,0,"['frontend', 'languages']",False,2.0,False,0.0,0.0,63.0,52.5,Senior,Junior,"JavaScript, Ruby on Rails, HTML/CSS, Java, Ruby",Fetch.ly Labs: Software Engineer; Appetit Delivery: Software Engineer; Alfacon Concursos Públicos: Software Engineer,38.35897435897436,13.487179487179487,99.17948717948718,40.35897435897436,Medium,Low,Mid,Executive,0.43895403524173826,0.3657950293681152
293,Fearless,fearless-xerus@example.com,5561982475783,2025-01-27 00:38:06.000000,101492,0,True,0.0,True,True,2,True,6,6,False,True,False,Other,1.0,6,1.0,Associate's Degree,4,True,False,False,3,0,0,0,0,1,0,0,1,False,2,0.25,cloud,Brazil,Brazil,South America,Americas,False,25,10,5,20,12,25,11.5,15,"['cloud', 'languages']",False,2.0,True,0.0,0.0,70.0,83.5,Senior,Mid-Level,"Amazon Web Services, Java, Agile",Central IT: IT Support Specialist; Unique Faculty of Contagem: Senior IT Support Specialist; Pasquali Solution: Senior IT Support Specialist; Plansul: Senior IT Support Specialist; Hepta Tecnologia: Senior IT Support Specialist; Dividata: Senior IT Support Specialist,56.97435897435897,71.43589743589743,54.15384615384615,76.61538461538461,Medium,Medium,Senior,Premium,0.6897095337563551,0.8227249438379379
294,Enthusiastic Giraffe,enthusiastic-giraffe@example.com,19543297228,2025-01-27 12:22:07.000000,56030,0,True,0.0,True,True,2,True,4,4,False,False,False,Other,1.0,12,3.0,Doctorate,2,False,False,True,1,0,0,0,0,0,0,0,1,False,1,0.125,languages,Boston,Boston,Other,Other,True,25,4,20,20,12,16,5.25,25,['languages'],False,1.0,False,0.0,0.0,79.0,78.25,Senior,Junior,Python,Outlier.ai: AI Analyst; Pole to Win: Linguistics Specialist; University of Florida: Linguistics Expert; Florida Atlantic University: Graduate Student,72.15384615384616,63.12820512820513,11.282051282051283,94.56410256410255,High,Low,Mid,Budget,1.4099589505621988,1.3965732643226842
